date,place_category,change_from_baseline
2020-12-18,grocery_pharmacy,2
2020-12-18,parks,-13
2020-12-18,transit_stations,-25
2020-12-18,workplaces,-21
2020-12-18,residential,11
2020-12-18,retail_recreation_avg,-16
2020-12-18,grocery_pharmacy_avg,2
2020-12-18,parks_avg,-11.43
2020-12-18,transit_stations_avg,-24.71
2020-12-18,workplaces_avg,-18.71
2020-12-18,residential_avg,10.43
2020-12-19,retail_recreation,-15
2020-12-19,grocery_pharmacy,5
2020-12-19,parks,-13
2020-12-19,transit_stations,-20
2020-12-19,workplaces,-12
2020-12-19,residential,8
2020-12-19,retail_recreation_avg,-15.43
2020-12-19,grocery_pharmacy_avg,2.57
2020-12-19,parks_avg,-10.43
2020-12-19,transit_stations_avg,-24.14
2020-12-19,workplaces_avg,-18.57
2020-12-19,residential_avg,10.29
2020-12-20,retail_recreation,-15
2020-12-20,grocery_pharmacy,3
2020-12-20,parks,-6
2020-12-20,transit_stations,-21
2020-12-20,workplaces,-5
2020-12-20,residential,8
2020-12-20,retail_recreation_avg,-15
2020-12-20,grocery_pharmacy_avg,3.14
2020-12-20,parks_avg,-9.57
2020-12-20,transit_stations_avg,-23.71
2020-12-20,workplaces_avg,-18.57
2020-12-20,residential_avg,10.14
2020-12-21,retail_recreation,-11
2020-12-21,grocery_pharmacy,5
2020-12-21,parks,-1
2020-12-21,transit_stations,-24
2020-12-21,workplaces,-25
2020-12-21,residential,11
2020-12-21,retail_recreation_avg,-14.43
2020-12-21,grocery_pharmacy_avg,3.57
2020-12-21,parks_avg,-8.43
2020-12-21,transit_stations_avg,-23.29
2020-12-21,workplaces_avg,-19
2020-12-21,residential_avg,10.14
2020-12-22,retail_recreation,-11
2020-12-22,grocery_pharmacy,6
2020-12-22,parks,0
2020-12-22,transit_stations,-21
2020-12-22,workplaces,-26
2020-12-22,residential,10
2020-12-22,retail_recreation_avg,-13.86
2020-12-22,grocery_pharmacy_avg,4
2020-12-22,parks_avg,-7.14
2020-12-22,transit_stations_avg,-22.71
2020-12-22,workplaces_avg,-19.29
2020-12-22,residential_avg,10
2020-12-23,retail_recreation,-8
2020-12-23,grocery_pharmacy,12
2020-12-23,parks,4
2020-12-23,transit_stations,-16
2020-12-23,workplaces,-26
2020-12-23,residential,9
2020-12-23,retail_recreation_avg,-13
2020-12-23,grocery_pharmacy_avg,5.14
2020-12-23,parks_avg,-5.57
2020-12-23,transit_stations_avg,-21.43
2020-12-23,workplaces_avg,-19.71
2020-12-23,residential_avg,9.71
2020-12-24,retail_recreation,-7
2020-12-24,grocery_pharmacy,13
2020-12-24,parks,12
2020-12-24,transit_stations,-17
2020-12-24,workplaces,-43
2020-12-24,residential,13
2020-12-24,retail_recreation_avg,-11.86
2020-12-24,grocery_pharmacy_avg,6.57
2020-12-24,parks_avg,-2.43
2020-12-24,transit_stations_avg,-20.57
2020-12-24,workplaces_avg,-22.57
2020-12-24,residential_avg,10
2020-12-25,retail_recreation,-16
2020-12-25,grocery_pharmacy,-1
2020-12-25,parks,10
2020-12-25,transit_stations,-33
2020-12-25,workplaces,-57
2020-12-25,residential,18
2020-12-25,retail_recreation_avg,-11.86
2020-12-25,grocery_pharmacy_avg,6.14
2020-12-25,parks_avg,0.86
2020-12-25,transit_stations_avg,-21.71
2020-12-25,workplaces_avg,-27.71
2020-12-25,residential_avg,11
2020-12-26,retail_recreation,-19
2020-12-26,grocery_pharmacy,0
2020-12-26,parks,-4
2020-12-26,transit_stations,-28
2020-12-26,workplaces,-25
2020-12-26,residential,10
2020-12-26,retail_recreation_avg,-12.43
2020-12-26,grocery_pharmacy_avg,5.43
2020-12-26,parks_avg,2.14
2020-12-26,transit_stations_avg,-22.86
2020-12-26,workplaces_avg,-29.57
2020-12-26,residential_avg,11.29
2020-12-27,retail_recreation,-18
2020-12-27,grocery_pharmacy,-1
2020-12-27,parks,-1
2020-12-27,transit_stations,-23
2020-12-27,workplaces,-6
2020-12-27,residential,8
2020-12-27,retail_recreation_avg,-12.86
2020-12-27,grocery_pharmacy_avg,4.86
2020-12-27,parks_avg,2.86
2020-12-27,transit_stations_avg,-23.14
2020-12-27,workplaces_avg,-29.71
2020-12-27,residential_avg,11.29
2020-12-28,retail_recreation,-12
2020-12-28,grocery_pharmacy,6
2020-12-28,parks,4
2020-12-28,transit_stations,-26
2020-12-28,workplaces,-29
2020-12-28,residential,12
2020-12-28,retail_recreation_avg,-13
2020-12-28,grocery_pharmacy_avg,5
2020-12-28,parks_avg,3.57
2020-12-28,transit_stations_avg,-23.43
2020-12-28,workplaces_avg,-30.29
2020-12-28,residential_avg,11.43
2020-12-29,retail_recreation,-15
2020-12-29,grocery_pharmacy,3
2020-12-29,parks,1
2020-12-29,transit_stations,-26
2020-12-29,workplaces,-31
2020-12-29,residential,12
2020-12-29,retail_recreation_avg,-13.57
2020-12-29,grocery_pharmacy_avg,4.57
2020-12-29,parks_avg,3.71
2020-12-29,transit_stations_avg,-24.14
2020-12-29,workplaces_avg,-31
2020-12-29,residential_avg,11.71
2020-12-30,retail_recreation,-12
2020-12-30,grocery_pharmacy,9
2020-12-30,parks,4
2020-12-30,transit_stations,-22
2020-12-30,workplaces,-31
2020-12-30,residential,11
2020-12-30,retail_recreation_avg,-14.14
2020-12-30,grocery_pharmacy_avg,4.14
2020-12-30,parks_avg,3.71
2020-12-30,transit_stations_avg,-25
2020-12-30,workplaces_avg,-31.71
2020-12-30,residential_avg,12
2020-12-31,retail_recreation,-7
2020-12-31,grocery_pharmacy,23
2020-12-31,parks,19
2020-12-31,transit_stations,-21
2020-12-31,workplaces,-46
2020-12-31,residential,12
2020-12-31,retail_recreation_avg,-14.14
2020-12-31,grocery_pharmacy_avg,5.57
2020-12-31,parks_avg,4.71
2020-12-31,transit_stations_avg,-25.57
2020-12-31,workplaces_avg,-32.14
2020-12-31,residential_avg,11.86
2021-01-01,retail_recreation,-25
2021-01-01,grocery_pharmacy,-8
2021-01-01,parks,18
2021-01-01,transit_stations,-42
2021-01-01,workplaces,-66
2021-01-01,residential,19
2021-01-01,retail_recreation_avg,-15.43
2021-01-01,grocery_pharmacy_avg,4.57
2021-01-01,parks_avg,5.86
2021-01-01,transit_stations_avg,-26.86
2021-01-01,workplaces_avg,-33.43
2021-01-01,residential_avg,12
2021-01-02,retail_recreation,-20
2021-01-02,grocery_pharmacy,3
2021-01-02,parks,0
2021-01-02,transit_stations,-27
2021-01-02,workplaces,-32
2021-01-02,residential,11
2021-01-02,retail_recreation_avg,-15.57
2021-01-02,grocery_pharmacy_avg,5
2021-01-02,parks_avg,6.43
2021-01-02,transit_stations_avg,-26.71
2021-01-02,workplaces_avg,-34.43
2021-01-02,residential_avg,12.14
2021-01-03,retail_recreation,-21
2021-01-03,grocery_pharmacy,-2
2021-01-03,parks,-6
2021-01-03,transit_stations,-22
2021-01-03,workplaces,-9
2021-01-03,residential,9
2021-01-03,retail_recreation_avg,-16
2021-01-03,grocery_pharmacy_avg,4.86
2021-01-03,parks_avg,5.71
2021-01-03,transit_stations_avg,-26.57
2021-01-03,workplaces_avg,-34.86
2021-01-03,residential_avg,12.29
2021-01-04,retail_recreation,-15
2021-01-04,grocery_pharmacy,5
2021-01-04,parks,-5
2021-01-04,transit_stations,-26
2021-01-04,workplaces,-24
2021-01-04,residential,11
2021-01-04,retail_recreation_avg,-16.43
2021-01-04,grocery_pharmacy_avg,4.71
2021-01-04,parks_avg,4.43
2021-01-04,transit_stations_avg,-26.57
2021-01-04,workplaces_avg,-34.14
2021-01-04,residential_avg,12.14
2021-01-05,retail_recreation,-18
2021-01-05,grocery_pharmacy,3
2021-01-05,parks,-10
2021-01-05,transit_stations,-27
2021-01-05,workplaces,-25
2021-01-05,residential,12
2021-01-05,retail_recreation_avg,-16.86
2021-01-05,grocery_pharmacy_avg,4.71
2021-01-05,parks_avg,2.86
2021-01-05,transit_stations_avg,-26.71
2021-01-05,workplaces_avg,-33.29
2021-01-05,residential_avg,12.14
2021-01-06,retail_recreation,-15
2021-01-06,grocery_pharmacy,4
2021-01-06,parks,-8
2021-01-06,transit_stations,-29
2021-01-06,workplaces,-24
2021-01-06,residential,12
2021-01-06,retail_recreation_avg,-17.29
2021-01-06,grocery_pharmacy_avg,4
2021-01-06,parks_avg,1.14
2021-01-06,transit_stations_avg,-27.71
2021-01-06,workplaces_avg,-32.29
2021-01-06,residential_avg,12.29
2021-01-07,retail_recreation,-16
2021-01-07,grocery_pharmacy,4
2021-01-07,parks,-10
2021-01-07,transit_stations,-30
2021-01-07,workplaces,-24
2021-01-07,residential,12
2021-01-07,retail_recreation_avg,-18.57
2021-01-07,grocery_pharmacy_avg,1.29
2021-01-07,parks_avg,-3
2021-01-07,transit_stations_avg,-29
2021-01-07,workplaces_avg,-29.14
2021-01-07,residential_avg,12.29
2021-01-08,retail_recreation,-18
2021-01-08,grocery_pharmacy,0
2021-01-08,parks,-16
2021-01-08,transit_stations,-33
2021-01-08,workplaces,-23
2021-01-08,residential,12
2021-01-08,retail_recreation_avg,-17.57
2021-01-08,grocery_pharmacy_avg,2.43
2021-01-08,parks_avg,-7.86
2021-01-08,transit_stations_avg,-27.71
2021-01-08,workplaces_avg,-23
2021-01-08,residential_avg,11.29
2021-01-09,retail_recreation,-22
2021-01-09,grocery_pharmacy,-4
2021-01-09,parks,-22
2021-01-09,transit_stations,-33
2021-01-09,workplaces,-16
2021-01-09,residential,10
2021-01-09,retail_recreation_avg,-17.86
2021-01-09,grocery_pharmacy_avg,1.43
2021-01-09,parks_avg,-11
2021-01-09,transit_stations_avg,-28.57
2021-01-09,workplaces_avg,-20.71
2021-01-09,residential_avg,11.14
2021-01-10,retail_recreation,-20
2021-01-10,grocery_pharmacy,-1
2021-01-10,parks,-16
2021-01-10,transit_stations,-30
2021-01-10,workplaces,-8
2021-01-10,residential,9
2021-01-10,retail_recreation_avg,-17.71
2021-01-10,grocery_pharmacy_avg,1.57
2021-01-10,parks_avg,-12.43
2021-01-10,transit_stations_avg,-29.71
2021-01-10,workplaces_avg,-20.57
2021-01-10,residential_avg,11.14
2021-01-11,retail_recreation,-18
2021-01-11,grocery_pharmacy,-2
2021-01-11,parks,-14
2021-01-11,transit_stations,-35
2021-01-11,workplaces,-25
2021-01-11,residential,11
2021-01-11,retail_recreation_avg,-18.14
2021-01-11,grocery_pharmacy_avg,0.57
2021-01-11,parks_avg,-13.71
2021-01-11,transit_stations_avg,-31
2021-01-11,workplaces_avg,-20.71
2021-01-11,residential_avg,11.14
2021-01-12,retail_recreation,-22
2021-01-12,grocery_pharmacy,-6
2021-01-12,parks,-18
2021-01-12,transit_stations,-36
2021-01-12,workplaces,-28
2021-01-12,residential,12
2021-01-12,retail_recreation_avg,-18.71
2021-01-12,grocery_pharmacy_avg,-0.71
2021-01-12,parks_avg,-14.86
2021-01-12,transit_stations_avg,-32.29
2021-01-12,workplaces_avg,-21.14
2021-01-12,residential_avg,11.14
2021-01-13,retail_recreation,-23
2021-01-13,grocery_pharmacy,-8
2021-01-13,parks,-19
2021-01-13,transit_stations,-38
2021-01-13,workplaces,-29
2021-01-13,residential,10
2021-01-13,retail_recreation_avg,-19.86
2021-01-13,grocery_pharmacy_avg,-2.43
2021-01-13,parks_avg,-16.43
2021-01-13,transit_stations_avg,-33.57
2021-01-13,workplaces_avg,-21.86
2021-01-13,residential_avg,10.86
2021-01-14,retail_recreation,-25
2021-01-14,grocery_pharmacy,-12
2021-01-14,parks,-24
2021-01-14,transit_stations,-41
2021-01-14,workplaces,-33
2021-01-14,residential,10
2021-01-14,retail_recreation_avg,-21.14
2021-01-14,grocery_pharmacy_avg,-4.71
2021-01-14,parks_avg,-18.43
2021-01-14,transit_stations_avg,-35.14
2021-01-14,workplaces_avg,-23.14
2021-01-14,residential_avg,10.57
2021-01-15,retail_recreation,-30
2021-01-15,grocery_pharmacy,-18
2021-01-15,parks,-30
2021-01-15,transit_stations,-45
2021-01-15,workplaces,-34
2021-01-15,residential,10
2021-01-15,retail_recreation_avg,-22.86
2021-01-15,grocery_pharmacy_avg,-7.29
2021-01-15,parks_avg,-20.43
2021-01-15,transit_stations_avg,-36.86
2021-01-15,workplaces_avg,-24.71
2021-01-15,residential_avg,10.29
2021-01-16,retail_recreation,-32
2021-01-16,grocery_pharmacy,-19
2021-01-16,parks,-36
2021-01-16,transit_stations,-44
2021-01-16,workplaces,-28
2021-01-16,residential,9
2021-01-16,retail_recreation_avg,-24.29
2021-01-16,grocery_pharmacy_avg,-9.43
2021-01-16,parks_avg,-22.43
2021-01-16,transit_stations_avg,-38.43
2021-01-16,workplaces_avg,-26.43
2021-01-16,residential_avg,10.14
2021-01-17,retail_recreation,-32
2021-01-17,grocery_pharmacy,-19
2021-01-17,parks,-30
2021-01-17,transit_stations,-44
2021-01-17,workplaces,-21
2021-01-17,residential,9
2021-01-17,retail_recreation_avg,-26
2021-01-17,grocery_pharmacy_avg,-12
2021-01-17,parks_avg,-24.43
2021-01-17,transit_stations_avg,-40.43
2021-01-17,workplaces_avg,-28.29
2021-01-17,residential_avg,10.14
2021-01-18,retail_recreation,-30
2021-01-18,grocery_pharmacy,-19
2021-01-18,parks,-30
2021-01-18,transit_stations,-44
2021-01-18,workplaces,-35
2021-01-18,residential,12
2021-01-18,retail_recreation_avg,-27.71
2021-01-18,grocery_pharmacy_avg,-14.43
2021-01-18,parks_avg,-26.71
2021-01-18,transit_stations_avg,-41.71
2021-01-18,workplaces_avg,-29.71
2021-01-18,residential_avg,10.29
2021-01-19,retail_recreation,-29
2021-01-19,grocery_pharmacy,-16
2021-01-19,parks,-27
2021-01-19,transit_stations,-43
2021-01-19,workplaces,-35
2021-01-19,residential,11
2021-01-19,retail_recreation_avg,-28.71
2021-01-19,grocery_pharmacy_avg,-15.86
2021-01-19,parks_avg,-28
2021-01-19,transit_stations_avg,-42.71
2021-01-19,workplaces_avg,-30.71
2021-01-19,residential_avg,10.14
2021-01-20,retail_recreation,-28
2021-01-20,grocery_pharmacy,-15
2021-01-20,parks,-25
2021-01-20,transit_stations,-43
2021-01-20,workplaces,-34
2021-01-20,residential,11
2021-01-20,retail_recreation_avg,-29.43
2021-01-20,grocery_pharmacy_avg,-16.86
2021-01-20,parks_avg,-28.86
2021-01-20,transit_stations_avg,-43.43
2021-01-20,workplaces_avg,-31.43
2021-01-20,residential_avg,10.29
2021-01-21,retail_recreation,-27
2021-01-21,grocery_pharmacy,-15
2021-01-21,parks,-26
2021-01-21,transit_stations,-43
2021-01-21,workplaces,-33
2021-01-21,residential,12
2021-01-21,retail_recreation_avg,-29.71
2021-01-21,grocery_pharmacy_avg,-17.29
2021-01-21,parks_avg,-29.14
2021-01-21,transit_stations_avg,-43.71
2021-01-21,workplaces_avg,-31.43
2021-01-21,residential_avg,10.57
2021-01-22,retail_recreation,-29
2021-01-22,grocery_pharmacy,-17
2021-01-22,parks,-30
2021-01-22,transit_stations,-44
2021-01-22,workplaces,-32
2021-01-22,residential,12
2021-01-22,retail_recreation_avg,-29.57
2021-01-22,grocery_pharmacy_avg,-17.14
2021-01-22,parks_avg,-29.14
2021-01-22,transit_stations_avg,-43.57
2021-01-22,workplaces_avg,-31.14
2021-01-22,residential_avg,10.86
2021-01-23,retail_recreation,-27
2021-01-23,grocery_pharmacy,-13
2021-01-23,parks,-30
2021-01-23,transit_stations,-41
2021-01-23,workplaces,-23
2021-01-23,residential,9
2021-01-23,retail_recreation_avg,-28.86
2021-01-23,grocery_pharmacy_avg,-16.29
2021-01-23,parks_avg,-28.29
2021-01-23,transit_stations_avg,-43.14
2021-01-23,workplaces_avg,-30.43
2021-01-23,residential_avg,10.86
2021-01-24,retail_recreation,-32
2021-01-24,grocery_pharmacy,-20
2021-01-24,parks,-32
2021-01-24,transit_stations,-46
2021-01-24,workplaces,-18
2021-01-24,residential,11
2021-01-24,retail_recreation_avg,-28.86
2021-01-24,grocery_pharmacy_avg,-16.43
2021-01-24,parks_avg,-28.57
2021-01-24,transit_stations_avg,-43.43
2021-01-24,workplaces_avg,-30
2021-01-24,residential_avg,11.14
2021-01-25,retail_recreation,-25
2021-01-25,grocery_pharmacy,-12
2021-01-25,parks,-24
2021-01-25,transit_stations,-41
2021-01-25,workplaces,-31
2021-01-25,residential,11
2021-01-25,retail_recreation_avg,-28.14
2021-01-25,grocery_pharmacy_avg,-15.43
2021-01-25,parks_avg,-27.71
2021-01-25,transit_stations_avg,-43
2021-01-25,workplaces_avg,-29.43
2021-01-25,residential_avg,11
2021-01-26,retail_recreation,-27
2021-01-26,grocery_pharmacy,-14
2021-01-26,parks,-26
2021-01-26,transit_stations,-40
2021-01-26,workplaces,-32
2021-01-26,residential,11
2021-01-26,retail_recreation_avg,-27.86
2021-01-26,grocery_pharmacy_avg,-15.14
2021-01-26,parks_avg,-27.57
2021-01-26,transit_stations_avg,-42.57
2021-01-26,workplaces_avg,-29
2021-01-26,residential_avg,11
2021-01-27,retail_recreation,-26
2021-01-27,grocery_pharmacy,-12
2021-01-27,parks,-26
2021-01-27,transit_stations,-40
2021-01-27,workplaces,-31
2021-01-27,residential,12
2021-01-27,retail_recreation_avg,-27.57
2021-01-27,grocery_pharmacy_avg,-14.71
2021-01-27,parks_avg,-27.71
2021-01-27,transit_stations_avg,-42.14
2021-01-27,workplaces_avg,-28.57
2021-01-27,residential_avg,11.14
2021-01-28,retail_recreation,-24
2021-01-28,grocery_pharmacy,-9
2021-01-28,parks,-25
2021-01-28,transit_stations,-39
2021-01-28,workplaces,-31
2021-01-28,residential,11
2021-01-28,retail_recreation_avg,-27.14
2021-01-28,grocery_pharmacy_avg,-13.86
2021-01-28,parks_avg,-27.57
2021-01-28,transit_stations_avg,-41.57
2021-01-28,workplaces_avg,-28.29
2021-01-28,residential_avg,11
2021-01-29,retail_recreation,-27
2021-01-29,grocery_pharmacy,-12
2021-01-29,parks,-30
2021-01-29,transit_stations,-40
2021-01-29,workplaces,-29
2021-01-29,residential,11
2021-01-29,retail_recreation_avg,-26.86
2021-01-29,grocery_pharmacy_avg,-13.14
2021-01-29,parks_avg,-27.57
2021-01-29,transit_stations_avg,-41
2021-01-29,workplaces_avg,-27.86
2021-01-29,residential_avg,10.86
2021-01-30,retail_recreation,-27
2021-01-30,grocery_pharmacy,-8
2021-01-30,parks,-34
2021-01-30,transit_stations,-37
2021-01-30,workplaces,-21
2021-01-30,residential,7
2021-01-30,retail_recreation_avg,-26.86
2021-01-30,grocery_pharmacy_avg,-12.43
2021-01-30,parks_avg,-28.14
2021-01-30,transit_stations_avg,-40.43
2021-01-30,workplaces_avg,-27.57
2021-01-30,residential_avg,10.57
2021-01-31,retail_recreation,-24
2021-01-31,grocery_pharmacy,-5
2021-01-31,parks,-28
2021-01-31,transit_stations,-36
2021-01-31,workplaces,-13
2021-01-31,residential,6
2021-01-31,retail_recreation_avg,-25.71
2021-01-31,grocery_pharmacy_avg,-10.29
2021-01-31,parks_avg,-27.57
2021-01-31,transit_stations_avg,-39
2021-01-31,workplaces_avg,-26.86
2021-01-31,residential_avg,9.86
2021-02-01,retail_recreation,-23
2021-02-01,grocery_pharmacy,-5
2021-02-01,parks,-27
2021-02-01,transit_stations,-38
2021-02-01,workplaces,-30
2021-02-01,residential,8
2021-02-01,retail_recreation_avg,-25.43
2021-02-01,grocery_pharmacy_avg,-9.29
2021-02-01,parks_avg,-28
2021-02-01,transit_stations_avg,-38.57
2021-02-01,workplaces_avg,-26.71
2021-02-01,residential_avg,9.43
2021-02-02,retail_recreation,-22
2021-02-02,grocery_pharmacy,-3
2021-02-02,parks,-25
2021-02-02,transit_stations,-36
2021-02-02,workplaces,-31
2021-02-02,residential,7
2021-02-02,retail_recreation_avg,-24.71
2021-02-02,grocery_pharmacy_avg,-7.71
2021-02-02,parks_avg,-27.86
2021-02-02,transit_stations_avg,-38
2021-02-02,workplaces_avg,-26.57
2021-02-02,residential_avg,8.86
2021-02-03,retail_recreation,-25
2021-02-03,grocery_pharmacy,-9
2021-02-03,parks,-28
2021-02-03,transit_stations,-38
2021-02-03,workplaces,-32
2021-02-03,residential,8
2021-02-03,retail_recreation_avg,-24.57
2021-02-03,grocery_pharmacy_avg,-7.29
2021-02-03,parks_avg,-28.14
2021-02-03,transit_stations_avg,-37.71
2021-02-03,workplaces_avg,-26.71
2021-02-03,residential_avg,8.29
2021-02-04,retail_recreation,-24
2021-02-04,grocery_pharmacy,-8
2021-02-04,parks,-28
2021-02-04,transit_stations,-38
2021-02-04,workplaces,-32
2021-02-04,residential,8
2021-02-04,retail_recreation_avg,-24.57
2021-02-04,grocery_pharmacy_avg,-7.14
2021-02-04,parks_avg,-28.57
2021-02-04,transit_stations_avg,-37.57
2021-02-04,workplaces_avg,-26.86
2021-02-04,residential_avg,7.86
2021-02-05,retail_recreation,-21
2021-02-05,grocery_pharmacy,-4
2021-02-05,parks,-27
2021-02-05,transit_stations,-37
2021-02-05,workplaces,-30
2021-02-05,residential,8
2021-02-05,retail_recreation_avg,-23.71
2021-02-05,grocery_pharmacy_avg,-6
2021-02-05,parks_avg,-28.14
2021-02-05,transit_stations_avg,-37.14
2021-02-05,workplaces_avg,-27
2021-02-05,residential_avg,7.43
2021-02-06,retail_recreation,-26
2021-02-06,grocery_pharmacy,-10
2021-02-06,parks,-34
2021-02-06,transit_stations,-36
2021-02-06,workplaces,-26
2021-02-06,residential,7
2021-02-06,retail_recreation_avg,-23.57
2021-02-06,grocery_pharmacy_avg,-6.29
2021-02-06,parks_avg,-28.14
2021-02-06,transit_stations_avg,-37
2021-02-06,workplaces_avg,-27.71
2021-02-06,residential_avg,7.43
2021-02-07,retail_recreation,-30
2021-02-07,grocery_pharmacy,-16
2021-02-07,parks,-34
2021-02-07,transit_stations,-41
2021-02-07,workplaces,-20
2021-02-07,residential,7
2021-02-07,retail_recreation_avg,-24.43
2021-02-07,grocery_pharmacy_avg,-7.86
2021-02-07,parks_avg,-29
2021-02-07,transit_stations_avg,-37.71
2021-02-07,workplaces_avg,-28.71
2021-02-07,residential_avg,7.57
2021-02-08,retail_recreation,-23
2021-02-08,grocery_pharmacy,-8
2021-02-08,parks,-27
2021-02-08,transit_stations,-37
2021-02-08,workplaces,-32
2021-02-08,residential,8
2021-02-08,retail_recreation_avg,-24.43
2021-02-08,grocery_pharmacy_avg,-8.29
2021-02-08,parks_avg,-29
2021-02-08,transit_stations_avg,-37.57
2021-02-08,workplaces_avg,-29
2021-02-08,residential_avg,7.57
2021-02-09,retail_recreation,-21
2021-02-09,grocery_pharmacy,-4
2021-02-09,parks,-24
2021-02-09,transit_stations,-34
2021-02-09,workplaces,-32
2021-02-09,residential,7
2021-02-09,retail_recreation_avg,-24.29
2021-02-09,grocery_pharmacy_avg,-8.43
2021-02-09,parks_avg,-28.86
2021-02-09,transit_stations_avg,-37.29
2021-02-09,workplaces_avg,-29.14
2021-02-09,residential_avg,7.57
2021-02-10,retail_recreation,-20
2021-02-10,grocery_pharmacy,-3
2021-02-10,parks,-23
2021-02-10,transit_stations,-34
2021-02-10,workplaces,-31
2021-02-10,residential,7
2021-02-10,retail_recreation_avg,-23.57
2021-02-10,grocery_pharmacy_avg,-7.57
